2008;Centro_Oeste;MS;5000906;ANTONIO JOAO;Rural;Municipal;50024655;ESCOLA MUNICIPAL MBO EROY TUPA Í ARANDU REÑOI;100;73,1;71,4;72,7;52,7;43,8;52,9;73,7;82,4;72,9;58,8;68,1;;;;;;;0;26,9;19;18,2;41,8;53,1;47,1;26,3;11,8;22,1;39,2;27,9;;;;;;;0;0;9,6;9,1;5,5;3,1;0;0;5,8;5;2;4;;;;;;
2008;Centro_Oeste;MS;5000906;ANTONIO JOAO;Urbana;Estadual;50015281;EE ARAL MOREIRA;98,1;75,6;83,3;87;96,1;81,6;73,7;82,4;88,5;88,9;80,3;85,1;;;;;;;0;22;16,7;13;2;18,4;24,6;17,6;11,5;9,8;19,1;13,9;;;;;;;1,9;2,4;0;0;1,9;0;1,7;0;0;1,3;0,6;1;;;;;;
2008;Centro_Oeste;MS;5000906;ANTONIO JOAO;Urbana;Estadual;50015290;EE PANTALEÃO COELHO XAVIER;94,3;88,5;95,2;93,3;96;72,3;82,9;87,5;96,6;93,4;85,6;88,9;70,9;76,8;88,3;;;76,4;5,7;11,5;4,8;6,7;4;19,1;17,1;10,4;3,4;6,6;11,8;9,6;16,4;13;5;;;12,9;0;0;0;0;0;8,6;0;2,1;0;0;2,6;1,5;12,7;10,2;6,7;;;10,7
2008;Centro_Oeste;MS;5000906;ANTONIO JOAO;Urbana;Municipal;50015311;EM MAIKA SANABRIA PINHEIRO;98;82,5;71,8;86;84,1;75,9;67,3;85;94,1;84,9;78,7;82,2;;;;;;;0;17,5;28,2;14;15,9;22,8;22,4;12,5;5,9;14,8;17,8;16,1;;;;;;;2;0;0;0;0;1,3;10,3;2,5;0;0,3;3,5;1,7;;;;;;
2008;Centro_Oeste;MS;5000906;ANTONIO JOAO;Urbana;Municipal;50023527;EM PROFESSORA EUNIZETE FERREIRA LEITE DE OLIVEIRA;90;65,2;73,7;91,9;89,5;76,9;100;;;84,1;84,6;84,2;;;;;;;0;34,8;26,3;5,4;5,3;23,1;0;;;11,6;15,4;12,4;;;;;;;10;0;0;2,7;5,2;0;0;;;4,3;0;3,4;;;;;;
2008;Centro_Oeste;MS;5001003;APARECIDA DO TABOADO;Rural;Municipal;50027530;EM AGRÍCOLA BENEDITO DA SILVA QUEIROZ;100;91,7;76,9;62,5;76,2;;;;;80,4;;80,4;;;;;;;0;8,3;23,1;37,5;23,8;;;;;19,6;;19,6;;;;;;;0;0;0;0;0;;;;;0;;0;;;;;;
2008;Centro_Oeste;MS;5001003;APARECIDA DO TABOADO;Urbana;Estadual;50011022;EE ERNESTO RODRIGUES;100;88,9;;87,8;89;75,2;67,3;63,9;73,5;90,5;69,7;76,8;61,6;78,9;86,5;;;75;0;11,1;;9,5;7,3;24,8;30,2;25,9;14;7,4;24;18,3;31,3;14,5;7,9;;;18,6;0;0;;2,7;3,7;0;2,5;10,2;12,5;2,1;6,3;4,9;7,1;6,6;5,6;;;6,4
2008;Centro_Oeste;MS;5001003;APARECIDA DO TABOADO;Urbana;Estadual;50011030;EE FREI VITAL DE GARIBALDI;100;63,6;;74,2;81;62,3;63,8;89,6;86,9;77,1;72,5;73,4;51,2;55,6;77,1;;;57,8;0;27,3;;19,4;9,5;24,6;30,7;3,1;8,2;15,2;19,2;18,4;26,8;19;5,7;;;20;0;9,1;;6,4;9,5;13,1;5,5;7,3;4,9;7,7;8,3;8,2;22;25,4;17,2;;;22,2
2008;Centro_Oeste;MS;5001003;APARECIDA DO TABOADO;Urbana;Estadual;50011049;EE GEORGINA DE OLIVEIRA ROCHA;100;85,7;84,6;89,1;87,1;82,1;74,7;75,5;73,8;88,5;77,1;80,8;66,7;64,3;77,3;;;67,5;0;14,3;11,5;10,9;9,7;9,9;17,7;19,1;23,1;10,1;16,2;14,3;16,1;11,9;4,5;;;13,2;0;0;3,9;0;3,2;8;7,6;5,4;3,1;1,4;6,7;4,9;17,2;23,8;18,2;;;19,3
2008;Centro_Oeste;MS;5001003;APARECIDA DO TABOADO;Urbana;Municipal;50011081;ESCOLA MUNICIPAL CORONEL . JOÃO ALVES LARA;100;77,8;93,5;91,3;94,4;;;;;91,7;;91,7;;;;;;;0;22,2;6,5;8,7;5,6;;;;;8,3;;8,3;;;;;;;0;0;0;0;0;;;;;0;;0;;;;;;
